reference,title,closed_at,cves,risks,summary,first_revision,affected_systems
CERTFR-2024-AVI-0998,Multiples vulnérabilités dans le noyau Linux de Red Hat,,CVE-2024-40931; CVE-2024-26656; CVE-2024-40988; CVE-2024-26984; CVE-2024-42283; CVE-2024-41060; CVE-2022-48695; CVE-2024-40924; CVE-2024-38596; CVE-2024-35950; CVE-2024-46824; CVE-2024-41039; CVE-2024-41066; CVE-2024-26837; CVE-2024-31076; CVE-2024-26906; CVE-2023-52749; CVE-2024-40901; CVE-2024-26640; CVE-2024-40956; CVE-2024-38564; CVE-2024-41023; CVE-2023-52522; CVE-2024-42271; CVE-2024-26870; CVE-2024-26772; CVE-2024-46858,Non spécifié par l'éditeur; Déni de service; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Certaines d'entre elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données, un contournement de la politique de sécurité et un déni de service.",2024-11-18T09:14:53.554184,"Red Hat N/A – Red Hat Enterprise Linux for x86_64 9 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for Power, little endian 9 ppc64le | Red Hat N/A – Red Hat Enterprise Linux for Power, little endian - Extended Update Support 9.4 ppc64le | Red Hat N/A – Red Hat Enterprise Linux Server for Power LE - Update Services for SAP Solutions 9.4 ppc64le | Red Hat N/A – Red Hat Enterprise Linux for x86_64 - Extended Update Support 9.4 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for Real Time for NFV for x86_64 - 4 years of updates 9.4 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for x86_64 - Extended Update Support 9.2 x86_64 | Red Hat N/A – Red Hat Enterprise Linux Server - AUS 8.6 x86_64 | Red Hat N/A – Red Hat CodeReady Linux Builder for ARM 64 - Extended Update Support 9.4 aarch64 | Red Hat N/A – Red Hat Enterprise Linux for x86_64 - Update Services for SAP Solutions 9.4 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for x86_64 - Update Services for SAP Solutions 9.2 x86_64 | Red Hat N/A – Red Hat Enterprise Linux Server - TUS 8.6 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for IBM z Systems - 4 years of updates 9.4 s390x | Red Hat N/A – Red Hat CodeReady Linux Builder for x86_64 - Extended Update Support 9.4 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for ARM 64 - Extended Update Support 9.4 aarch64 | Red Hat N/A – Red Hat CodeReady Linux Builder for IBM z Systems - Extended Update Support 9.2 s390x | Red Hat N/A – Red Hat Enterprise Linux Server - AUS 9.4 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for x86_64 - Update Services for SAP Solutions 8.6 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for Power, little endian - Extended Update Support 9.2 ppc64le | Red Hat N/A – Red Hat Enterprise Linux for IBM z Systems - Extended Update Support 9.4 s390x | Red Hat N/A – Red Hat Enterprise Linux for ARM 64 9 aarch64 | Red Hat N/A – Red Hat Enterprise Linux Server for Power LE - Update Services for SAP Solutions 9.2 ppc64le | Red Hat N/A – Red Hat Enterprise Linux Server for Power LE - Update Services for SAP Solutions 8.6 ppc64le | Red Hat N/A – Red Hat Enterprise Linux for Real Time 9 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for Real Time for x86_64 - 4 years of updates 9.2 x86_64 | Red Hat N/A – Red Hat Enterprise Linux Server - AUS 9.2 x86_64 | Red Hat N/A – Red Hat CodeReady Linux Builder for Power, little endian - Extended Update Support 9.4 ppc64le | Red Hat N/A – Red Hat Enterprise Linux for ARM 64 - 4 years of updates 9.2 aarch64 | Red Hat N/A – Red Hat Enterprise Linux for IBM z Systems - Extended Update Support 9.2 s390x | Red Hat N/A – Red Hat CodeReady Linux Builder for ARM 64 - Extended Update Support 9.2 aarch64 | Red Hat N/A – Red Hat CodeReady Linux Builder for Power, little endian 9 ppc64le | Red Hat N/A – Red Hat CodeReady Linux Builder for IBM z Systems - Extended Update Support 9.4 s390x | Red Hat N/A – Red Hat Enterprise Linux for IBM z Systems 9 s390x | Red Hat N/A – Red Hat CodeReady Linux Builder for x86_64 - Extended Update Support 9.2 x86_64 | Red Hat N/A – Red Hat CodeReady Linux Builder for x86_64 9 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for Real Time for x86_64 - 4 years of updates 9.4 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for IBM z Systems - 4 years of updates 9.2 s390x | Red Hat N/A – Red Hat CodeReady Linux Builder for ARM 64 9 aarch64 | Red Hat N/A – Red Hat CodeReady Linux Builder for IBM z Systems 9 s390x | Red Hat N/A – Red Hat Enterprise Linux for ARM 64 - 4 years of updates 9.4 aarch64 | Red Hat N/A – Red Hat CodeReady Linux Builder for Power, little endian - Extended Update Support 9.2 ppc64le | Red Hat N/A – Red Hat Enterprise Linux for Real Time for NFV 9 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for Real Time for NFV for x86_64 - 4 years of updates 9.2 x86_64 | Red Hat N/A – Red Hat Enterprise Linux for ARM 64 - Extended Update Support 9.2 aarch64"
CERTFR-2024-AVI-0999,Multiples vulnérabilités dans le noyau Linux de SUSE,,CVE-2022-3435; CVE-2022-45934; CVE-2023-28327; CVE-2023-2166; CVE-2023-6270; CVE-2024-26761; CVE-2024-27043; CVE-2024-36957; CVE-2021-47416; CVE-2021-47534; CVE-2023-52766; CVE-2023-52800; CVE-2024-26758; CVE-2024-26943; CVE-2024-38599; CVE-2024-27026; CVE-2023-52881; CVE-2024-35980; CVE-2024-39476; CVE-2024-26767; CVE-2024-38576; CVE-2024-38577; CVE-2024-41016; CVE-2024-42145; CVE-2024-36244; CVE-2024-40965; CVE-2024-41047; CVE-2024-42226; CVE-2024-42253; CVE-2024-44931; CVE-2024-44947; CVE-2024-41031; CVE-2024-45016; CVE-2024-45025; CVE-2024-46716; CVE-2024-46719; CVE-2024-46721; CVE-2024-46770; CVE-2024-46777; CVE-2024-46802; CVE-2024-46804; CVE-2024-46805; CVE-2024-46807; CVE-2024-46810; CVE-2024-46812; CVE-2024-46814; CVE-2024-46815; CVE-2024-46817; CVE-2024-46818; CVE-2024-46819; CVE-2024-46821; CVE-2024-46826; CVE-2024-46828; CVE-2024-46830; CVE-2024-46835; CVE-2024-46836; CVE-2024-46840; CVE-2024-46846; CVE-2024-46848; CVE-2024-46849; CVE-2024-46852; CVE-2024-46853; CVE-2024-46854; CVE-2024-46855; CVE-2024-46857; CVE-2024-46859; CVE-2024-41082; CVE-2024-46678; CVE-2024-46775; CVE-2024-46797; CVE-2024-47668; CVE-2023-52918; CVE-2024-47663; CVE-2024-47667; CVE-2024-47669; CVE-2022-48664; CVE-2022-48879; CVE-2022-48946; CVE-2022-48947; CVE-2022-48948; CVE-2022-48949; CVE-2022-48951; CVE-2022-48953; CVE-2022-48954; CVE-2022-48955; CVE-2022-48956; CVE-2022-48957; CVE-2022-48958; CVE-2022-48959; CVE-2022-48960; CVE-2022-48961; CVE-2022-48962; CVE-2022-48966; CVE-2022-48967; CVE-2022-48968; CVE-2022-48969; CVE-2022-48970; CVE-2022-48971; CVE-2022-48972; CVE-2022-48973; CVE-2022-48975; CVE-2022-48977; CVE-2022-48978; CVE-2022-48980; CVE-2022-48981; CVE-2022-48985; CVE-2022-48987; CVE-2022-48988; CVE-2022-48991; CVE-2022-48992; CVE-2022-48994; CVE-2022-48995; CVE-2022-48997; CVE-2022-48999; CVE-2022-49000; CVE-2022-49002; CVE-2022-49003; CVE-2022-49005; CVE-2022-49006; CVE-2022-49007; CVE-2022-49010; CVE-2022-49011; CVE-2022-49012; CVE-2022-49014; CVE-2022-49015; CVE-2022-49016; CVE-2022-49017; CVE-2022-49019; CVE-2022-49020; CVE-2022-49021; CVE-2022-49022; CVE-2022-49023; CVE-2022-49024; CVE-2022-49025; CVE-2022-49026; CVE-2022-49027; CVE-2022-49028; CVE-2022-49029; CVE-2022-49031; CVE-2022-49032; CVE-2023-52917; CVE-2023-52919; CVE-2024-44932; CVE-2024-44964; CVE-2024-46754; CVE-2024-46766; CVE-2024-46803; CVE-2024-46806; CVE-2024-46809; CVE-2024-46811; CVE-2024-46813; CVE-2024-46816; CVE-2024-46825; CVE-2024-46827; CVE-2024-46831; CVE-2024-46834; CVE-2024-46841; CVE-2024-46842; CVE-2024-46843; CVE-2024-46851; CVE-2024-46860; CVE-2024-46861; CVE-2024-46864; CVE-2024-46870; CVE-2024-46871; CVE-2024-47658; CVE-2024-47661; CVE-2024-44958; CVE-2024-47660; CVE-2024-47665; CVE-2024-47662; CVE-2024-47664; CVE-2024-47670; CVE-2024-47671; CVE-2024-47672; CVE-2024-47673; CVE-2024-47674; CVE-2024-47675; CVE-2024-47681; CVE-2024-47682; CVE-2024-47684; CVE-2024-47685; CVE-2024-47686; CVE-2024-47687; CVE-2024-47688; CVE-2024-47692; CVE-2024-47693; CVE-2024-47695; CVE-2024-47696; CVE-2024-47697; CVE-2024-47698; CVE-2024-47699; CVE-2024-47702; CVE-2024-47704; CVE-2024-47705; CVE-2024-47706; CVE-2024-47707; CVE-2024-47709; CVE-2024-47710; CVE-2024-47712; CVE-2024-47713; CVE-2024-47714; CVE-2024-47715; CVE-2024-47718; CVE-2024-47719; CVE-2024-47720; CVE-2024-47723; CVE-2024-47727; CVE-2024-47728; CVE-2024-47730; CVE-2024-47731; CVE-2024-47732; CVE-2024-47735; CVE-2024-47737; CVE-2024-47738; CVE-2024-47739; CVE-2024-47741; CVE-2024-47742; CVE-2024-47743; CVE-2024-47744; CVE-2024-47745; CVE-2024-47747; CVE-2024-47748; CVE-2024-47749; CVE-2024-47750; CVE-2024-47751; CVE-2024-47752; CVE-2024-47753; CVE-2024-47754; CVE-2024-47756; CVE-2024-47757; CVE-2024-49850; CVE-2024-49851; CVE-2024-49852; CVE-2024-49853; CVE-2024-49855; CVE-2024-49858; CVE-2024-49860; CVE-2024-49861; CVE-2024-49862; CVE-2024-49863; CVE-2024-49864; CVE-2024-49866; CVE-2024-49867; CVE-2024-49870; CVE-2024-49871; CVE-2024-49874; CVE-2024-49875; CVE-2024-49877; CVE-2024-49878; CVE-2024-49879; CVE-2024-49881; CVE-2024-49882; CVE-2024-49883; CVE-2024-49886; CVE-2024-49888; CVE-2024-49890; CVE-2024-49891; CVE-2024-49892; CVE-2024-49894; CVE-2024-49895; CVE-2024-49896; CVE-2024-49897; CVE-2024-49898; CVE-2024-49899; CVE-2024-49900; CVE-2024-49901; CVE-2024-49902; CVE-2024-49903; CVE-2024-49906; CVE-2024-49907; CVE-2024-49908; CVE-2024-49909; CVE-2024-49911; CVE-2024-49912; CVE-2024-49913; CVE-2024-49914; CVE-2024-49917; CVE-2024-49918; CVE-2024-49919; CVE-2024-49920; CVE-2024-49922; CVE-2024-49923; CVE-2024-49928; CVE-2024-49929; CVE-2024-49930; CVE-2024-49931; CVE-2024-49933; CVE-2024-49935; CVE-2024-49936; CVE-2024-49937; CVE-2024-49938; CVE-2024-49939; CVE-2024-49946; CVE-2024-49947; CVE-2024-49949; CVE-2024-49950; CVE-2024-49953; CVE-2024-49954; CVE-2024-49955; CVE-2024-49957; CVE-2024-49958; CVE-2024-49959; CVE-2024-49960; CVE-2024-49961; CVE-2024-49962; CVE-2024-49963; CVE-2024-49965; CVE-2024-49966; CVE-2024-49967; CVE-2024-49969; CVE-2024-49972; CVE-2024-49973; CVE-2024-49974; CVE-2024-49975; CVE-2024-49981; CVE-2024-49982; CVE-2024-49985; CVE-2024-49986; CVE-2024-49991; CVE-2024-49993; CVE-2024-49995; CVE-2024-49996; CVE-2024-50000; CVE-2024-50001; CVE-2024-50002; CVE-2024-50006; CVE-2024-50007; CVE-2024-50008; CVE-2024-50013; CVE-2024-50014; CVE-2024-50015; CVE-2024-50017; CVE-2024-50019; CVE-2024-50020; CVE-2024-50021; CVE-2024-50022; CVE-2024-50023; CVE-2024-50024; CVE-2024-50025; CVE-2024-50027; CVE-2024-50028; CVE-2024-50031; CVE-2024-50033; CVE-2024-50035; CVE-2024-50040; CVE-2024-50041; CVE-2024-50042; CVE-2024-50044; CVE-2024-50045; CVE-2024-50046; CVE-2024-50047; CVE-2024-50048; CVE-2024-50049; CVE-2024-50055; CVE-2024-50058; CVE-2024-50059; CVE-2024-50060; CVE-2024-50061; CVE-2024-50062; CVE-2024-50063; CVE-2024-50064; CVE-2024-50069; CVE-2024-50073; CVE-2024-50074; CVE-2024-50075; CVE-2024-50076; CVE-2024-50077; CVE-2024-50078; CVE-2024-50080; CVE-2024-50081,Atteinte à l'intégrité des données; Exécution de code arbitraire; Non spécifié par l'éditeur; Déni de service; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de SUSE. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une atteinte à la confidentialité des données et une atteinte à l'intégrité des données.",2024-11-18T09:15:25.732314,SUSE N/A – openSUSE Leap Micro 5.5 | SUSE N/A – SUSE Linux Enterprise High Performance Computing 15 SP5 | SUSE N/A – SUSE Real Time Module 15-SP6 | SUSE N/A – Public Cloud Module 15-SP5 | SUSE N/A – Public Cloud Module 15-SP6 | SUSE N/A – openSUSE Leap 15.5 | SUSE N/A – SUSE Linux Enterprise Live Patching 15-SP6 | SUSE N/A – SUSE Linux Enterprise Server 15 SP5 | SUSE N/A – SUSE Linux Enterprise Server for SAP Applications 15 SP5 | SUSE N/A – SUSE Linux Enterprise Real Time 15 SP5 | SUSE N/A – SUSE Linux Enterprise Live Patching 15-SP5 | SUSE N/A – SUSE Linux Enterprise Real Time 15 SP6 | SUSE N/A – openSUSE Leap 15.6 | SUSE N/A – SUSE Real Time Module 15-SP5 | SUSE N/A – SUSE Linux Enterprise Server for SAP Applications 15 SP6 | SUSE N/A – SUSE Linux Enterprise Server 15 SP6 | SUSE N/A – SUSE Linux Enterprise Micro 5.5
CERTFR-2024-AVI-1000,Multiples vulnérabilités dans Apache Tomcat,,CVE-2024-52318; CVE-2024-52317; CVE-2024-52316,Injection de code indirecte à distance (XSS); Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits Apache. Certaines d'entre elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données, une injection de code indirecte à distance (XSS) et un contournement de la politique de sécurité.",2024-11-18T13:12:33.849023,Apache Tomcat – Tomcat versions 10.x antérieures à 10.1.33 | Apache Tomcat – Tomcat versions 9.x antérieures à 9.0.97
CERTFR-2024-AVI-1001,Vulnérabilité dans les produits Palo Alto Networks,,CVE-2024-9474,Élévation de privilèges,Une vulnérabilité a été découverte dans les produits Palo Alto Networks. Elle permet à un attaquant de provoquer une élévation de privilèges.,2024-11-19T09:27:37.160698,Palo Alto Networks PAN-OS – PAN-OS versions 11.1.0 antérieures à 11.1.5-h1 | Palo Alto Networks PAN-OS – PAN-OS versions 11.0.0 antérieures à 11.0.6-h1 | Palo Alto Networks PAN-OS – PAN-OS versions 10.1.0 antérieures à 10.1.14-h6 | Palo Alto Networks PAN-OS – PAN-OS versions 10.2.0 antérieures à 10.2.12-h2 | Palo Alto Networks PAN-OS – PAN-OS versions 11.2.0 antérieures à 11.2.4-h1
CERTFR-2024-AVI-1002,Vulnérabilité dans les produits Trend Micro,,CVE-2024-51503,Exécution de code arbitraire à distance; Élévation de privilèges,Une vulnérabilité a été découverte dans les produits Trend Micro. Elle permet à un attaquant de provoquer une exécution de code arbitraire à distance et une élévation de privilèges.,2024-11-19T10:39:07.420736,Trend Micro Deep Security Agent – Deep Security Agent versions antérieures à 20.0.1-21510 | Trend Micro Deep Security Notifier – Deep Security Notifier versions antérieures à 20.0.1
CERTFR-2024-AVI-1003,Vulnérabilité dans Google Chrome,,CVE-2024-11395,Non spécifié par l'éditeur,Une vulnérabilité a été découverte dans Google Chrome. Elle permet à un attaquant de provoquer un problème de sécurité non spécifié par l'éditeur.,2024-11-20T09:00:05.518317,Google Chrome – Chrome versions antérieures à 131.0.6778.85/.86 pour Windows et Mac | Google Chrome – Chrome versions antérieures à 131.0.6778.85 pour Linux
CERTFR-2024-AVI-1004,Multiples vulnérabilités dans les produits Apple,,CVE-2024-44309; CVE-2024-44308,Injection de code indirecte à distance (XSS); Exécution de code arbitraire à distance,De multiples vulnérabilités ont été découvertes dans les produits Apple. Elles permettent à un attaquant de provoquer un problème de sécurité non spécifié par l'éditeur.,2024-11-20T09:19:26.623912,Apple N/A – visionOS versions antérieures à 2.1.1 | Apple iOS – iOS et iPadOS versions antérieures à 17.7.2 | Apple MacOS – macOS Sequoia versions antérieures à 15.1.1 | Apple iOS – iOS et iPadOS versions antérieures à 18.1.1 | Apple Safari – Safari versions antérieures à 18.1.1
CERTFR-2024-AVI-1005,Multiples vulnérabilités dans les produits Spring,,CVE-2024-38829; CVE-2024-38827,Contournement de la politique de sécurité; Atteinte à la confidentialité des données,De multiples vulnérabilités ont été découvertes dans les produits Spring. Elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données et un contournement de la politique de sécurité.,2024-11-20T09:26:03.302372,Spring N/A – Security versions 6.3.x antérieures à 6.3.5 | Spring N/A – LDAP versions 3.2.x antérieures à 3.2.8 | Spring N/A – Security versions 5.8.x antérieures à 5.8.16 | Spring N/A – LDAP versions 3.1.x antérieures à 3.1.8 | Spring N/A – Security versions 6.1.x antérieures à 6.1.12 | Spring N/A – LDAP versions 2.4.x antérieures à 2.4.4 | Spring N/A – Security versions 6.2.x antérieures à 6.2.8 | Spring N/A – LDAP versions 3.0.x antérieures à 3.0.10 | Spring N/A – Security versions 5.7.x antérieures à 5.7.14 | Spring N/A – Security versions 6.0.x antérieures à 6.0.14
CERTFR-2024-AVI-1006,Multiples vulnérabilités dans les produits Atlassian,,CVE-2024-4068; CVE-2023-46234; CVE-2024-30172; CVE-2024-45801; CVE-2023-52428; CVE-2024-24549; CVE-2022-38900; CVE-2024-38816,Déni de service à distance; Injection de code indirecte à distance (XSS); Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits Atlassian. Elles permettent à un attaquant de provoquer un déni de service à distance, une atteinte à la confidentialité des données et un contournement de la politique de sécurité.",2024-11-20T09:28:06.716465,Atlassian Jira – Jira Core Data Center versions 9.12.x antérieures à 9.12.15 LTS | Atlassian Jira – Jira Service Management Data Center versions 5.17.x antérieures à 5.17.4 | Atlassian Jira – Jira Core Server versions 10.1.x antérieures à 10.1.1 | Atlassian Confluence – Confluence Server versions 8.5.x antérieures à 8.5.17 LTS | Atlassian Jira – Jira Core Server versions 9.4.x antérieures à 9.4.28 LTS | Atlassian Jira – Jira Core Server versions 9.17.x antérieures à 9.17.4 | Atlassian Jira – Jira Service Management Server versions 5.17.x antérieures à 5.17.4 | Atlassian Jira – Jira Service Management Data Center versions 10.1.x antérieures à 10.1.1 | Atlassian Confluence – Confluence Data Center versions 8.x antérieures à 8.9.8 | Atlassian Jira – Jira Core Data Center versions 9.17.x antérieures à 9.17.4 | Atlassian Jira – Jira Core Server versions 9.12.x antérieures à 9.12.15 LTS | Atlassian Jira – Jira Service Management Server versions 10.1.x antérieures à 10.1.1 | Atlassian Confluence – Confluence Server versions 8.x antérieures à 8.9.8 | Atlassian Jira – Jira Service Management Server versions 5.12.x antérieures à 5.12.15 LTS | Atlassian Jira – Jira Core Data Center versions 9.4.x antérieures à 9.4.28 LTS | Atlassian Jira – Jira Service Management Server versions 5.4.x antérieures à 5.4.28 LTS | Atlassian Jira – Jira Core Data Center versions 10.1.x antérieures à 10.1.1 | Atlassian Confluence – Confluence Data Center versions 8.5.x antérieures à 8.5.17 LTS | Atlassian Confluence – Confluence Data Center versions 9.x antérieures à 9.1.1 | Atlassian Jira – Jira Service Management Data Center versions 5.12.x antérieures à 5.12.15 LTS | Atlassian Confluence – Confluence Data Center versions 7.19.x antérieures à 7.19.29 LTS | Atlassian Confluence – Confluence Server versions 7.19.x antérieures à 7.19.29 LTS | Atlassian Jira – Jira Service Management Data Center versions 5.4.x antérieures à 5.4.28 LTS
CERTFR-2024-AVI-1007,Multiples vulnérabilités dans PHP,,CVE-2024-11236; CVE-2024-11234; CVE-2024-8932; CVE-2024-8929; CVE-2024-11233,Atteinte à l'intégrité des données; Non spécifié par l'éditeur; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits PHP. Certaines d'entre elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données, une atteinte à l'intégrité des données et un contournement de la politique de sécurité.",2024-11-21T09:13:51.211936,PHP PHP – PHP versions 8.3.x antérieures à 8.3.14 | PHP PHP – PHP versions 8.1.x antérieures à 8.1.31 | PHP PHP – PHP versions 8.2.x antérieures à 8.2.26
CERTFR-2024-AVI-1008,Multiples vulnérabilités dans Wireshark,,Aucune,Déni de service à distance,De multiples vulnérabilités ont été découvertes dans Wireshark. Elles permettent à un attaquant de provoquer un déni de service à distance.,2024-11-21T09:23:41.449703,Wireshark Wireshark – Wireshark versions 4.4.x antérieures à 4.4.2 | Wireshark Wireshark – Wireshark versions 4.2.x antérieures à 4.2.9
CERTFR-2024-AVI-1009,Multiples vulnérabilités dans Drupal,,Aucune,Injection de code indirecte à distance (XSS); Exécution de code arbitraire à distance; Atteinte à l'intégrité des données; Contournement de la politique de sécurité,"De multiples vulnérabilités ont été découvertes dans Drupal. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une atteinte à l'intégrité des données et une injection de code indirecte à distance (XSS).",2024-11-21T09:48:15.192897,Drupal Drupal – Drupal versions 10.2.x antérieures à 10.2.11 | Drupal Drupal – Drupal versions 11.0.x antérieures à 11.0.8 | Drupal Drupal – Drupal versions 10.3.x antérieures à 10.3.9
CERTFR-2024-AVI-1010,Multiples vulnérabilités dans Microsoft Edge,,CVE-2024-49054; CVE-2024-11395,Non spécifié par l'éditeur; Contournement de la politique de sécurité,De multiples vulnérabilités ont été découvertes dans Microsoft Edge. Elles permettent à un attaquant de provoquer un contournement de la politique de sécurité et un problème de sécurité non spécifié par l'éditeur.,2024-11-22T09:43:35.325150,Microsoft Edge – Microsoft Edge versions antérieures à 131.0.2903.63
CERTFR-2024-AVI-1011,Vulnérabilité dans Centreon Web,,CVE-2024-47863,Injection de code indirecte à distance (XSS),Une vulnérabilité a été découverte dans Centreon Web. Elle permet à un attaquant de provoquer une injection de code indirecte à distance (XSS).,2024-11-22T12:16:17.480160,Centreon Web – Web versions 24.10.x antérieures à 24.10.0 | Centreon Web – Web versions 23.04.x antérieures à 23.04.23 | Centreon Web – Web versions 23.10.x antérieures à 23.10.18 | Centreon Web – Web versions 22.10.x antérieures à 22.10.26 | Centreon Web – Web versions 24.04.x antérieures à 24.04.8
CERTFR-2024-AVI-1012,Multiples vulnérabilités dans le noyau Linux de SUSE,,CVE-2024-38599; CVE-2024-26898; CVE-2024-27043; CVE-2024-35937; CVE-2023-6270; CVE-2021-47589; CVE-2024-47757; CVE-2024-49860; CVE-2024-47674; CVE-2024-49982; CVE-2024-44947; CVE-2024-42145,Déni de service à distance; Exécution de code arbitraire; Non spécifié par l'éditeur; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans le noyau Linux de SUSE. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, un déni de service à distance et une atteinte à la confidentialité des données.",2024-11-22T12:19:38.952721,SUSE N/A – SUSE Linux Enterprise Server 11 SP4 LTSS EXTREME CORE 11-SP4 | SUSE N/A – SUSE Linux Enterprise Server 11 SP4
